Tabela,Característica,Universo,APOND,Código,Categoria,Contagem agregada,Percentual bruto (%),Percentual no domínio aplicável (%),Fora do domínio aplicável?,Denominador observado,Denominador no domínio aplicável,Regra do domínio aplicável
E01,Circulação da via,Faces,3509007001,V05402,Carros de passeio ou van,67.0,7.910271546635183,8.150851581508515,NÃO,847.0,822.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Faces,3509007001,V05403,"Pedestres, bicicletas e motocicletas",34.0,4.014167650531287,4.13625304136253,NÃO,847.0,822.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Faces,3509007001,V05404,Aquavia,0.0,0.0,0.0,NÃO,847.0,822.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Faces,3509007001,V05405,Saltado,25.0,2.95159386068477,,SIM,847.0,822.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E02,Pavimentação,Domicílios,3509007001,V05006,Sim,4693.0,97.73011245314453,98.0363484437017,NÃO,4802.0,4787.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Domicílios,3509007001,V05007,Não,94.0,1.9575177009579343,1.9636515562983081,NÃO,4802.0,4787.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Domicílios,3509007001,V05008,Não declarado,15.0,0.3123698458975427,,SIM,4802.0,4787.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Moradores,3509007001,V05206,Sim,13692.0,97.77904734699707,98.08725553406404,NÃO,14003.0,13959.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Moradores,3509007001,V05207,Não,267.0,1.906734271227594,1.9127444659359554,NÃO,14003.0,13959.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Moradores,3509007001,V05208,Não declarado,44.0,0.3142183817753339,,SIM,14003.0,13959.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Faces,3509007001,V05406,Sim,777.0,91.73553719008265,94.52554744525547,NÃO,847.0,822.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Faces,3509007001,V05407,Não,45.0,5.312868949232586,5.474452554744526,NÃO,847.0,822.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Faces,3509007001,V05408,Não declarado,25.0,2.95159386068477,,SIM,847.0,822.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Domicílios,3509007001,V05009,Sim,2651.0,55.206164098292376,55.37915186964696,NÃO,4802.0,4787.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Domicílios,3509007001,V05010,Não,2136.0,44.48146605581008,44.62084813035304,NÃO,4802.0,4787.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Domicílios,3509007001,V05011,Não declarado,15.0,0.3123698458975427,,SIM,4802.0,4787.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Moradores,3509007001,V05209,Sim,7902.0,56.43076483610655,56.608639587362994,NÃO,14003.0,13959.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Moradores,3509007001,V05210,Não,6057.0,43.25501678211812,43.391360412637006,NÃO,14003.0,13959.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Moradores,3509007001,V05211,Não declarado,44.0,0.3142183817753339,,SIM,14003.0,13959.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Faces,3509007001,V05409,Sim,528.0,62.33766233766234,64.23357664233576,NÃO,847.0,822.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Faces,3509007001,V05410,Não,294.0,34.710743801652896,35.76642335766424,NÃO,847.0,822.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Faces,3509007001,V05411,Não declarado,25.0,2.95159386068477,,SIM,847.0,822.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E04,Iluminação pública,Domicílios,3509007001,V05012,Sim,4459.0,92.85714285714286,93.14810946312932,NÃO,4802.0,4787.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E04,Iluminação pública,Domicílios,3509007001,V05013,Não,328.0,6.830487296959601,6.851890536870692,NÃO,4802.0,4787.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E04,Iluminação pública,Domicílios,3509007001,V05014,Não declarado,15.0,0.3123698458975427,,SIM,4802.0,4787.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E04,Iluminação pública,Moradores,3509007001,V05212,Sim,13023.0,93.00149967864029,93.29464861379755,NÃO,14003.0,13959.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E04,Iluminação pública,Moradores,3509007001,V05213,Não,936.0,6.684281939584374,6.70535138620245,NÃO,14003.0,13959.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E04,Iluminação pública,Moradores,3509007001,V05214,Não declarado,44.0,0.3142183817753339,,SIM,14003.0,13959.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E04,Iluminação pública,Faces,3509007001,V05412,Sim,744.0,87.83943329397876,90.51094890510949,NÃO,847.0,822.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E04,Iluminação pública,Faces,3509007001,V05413,Não,78.0,9.208972845336481,9.48905109489051,NÃO,847.0,822.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E04,Iluminação pública,Faces,3509007001,V05414,Não declarado,25.0,2.95159386068477,,SIM,847.0,822.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E05,Ponto de ônibus,Domicílios,3509007001,V05015,Sim,647.0,13.473552686380675,13.515771882180907,NÃO,4802.0,4787.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E05,Ponto de ônibus,Domicílios,3509007001,V05016,Não,4140.0,86.21407746772178,86.4842281178191,NÃO,4802.0,4787.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E05,Ponto de ônibus,Domicílios,3509007001,V05017,Não declarado,15.0,0.3123698458975427,,SIM,4802.0,4787.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E05,Ponto de ônibus,Moradores,3509007001,V05215,Sim,1779.0,12.704420481325428,12.744465935955299,NÃO,14003.0,13959.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E05,Ponto de ônibus,Moradores,3509007001,V05216,Não,12180.0,86.98136113689924,87.25553406404471,NÃO,14003.0,13959.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E05,Ponto de ônibus,Moradores,3509007001,V05217,Não declarado,44.0,0.3142183817753339,,SIM,14003.0,13959.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E05,Ponto de ônibus,Faces,3509007001,V05415,Sim,74.0,8.736717827626919,9.002433090024331,NÃO,847.0,822.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E05,Ponto de ônibus,Faces,3509007001,V05416,Não,748.0,88.31168831168831,90.99756690997567,NÃO,847.0,822.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E05,Ponto de ônibus,Faces,3509007001,V05417,Não declarado,25.0,2.95159386068477,,SIM,847.0,822.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E06,Via sinalizada para bicicleta,Domicílios,3509007001,V05018,Sim,26.0,0.5414410662224073,0.5431376645080427,NÃO,4802.0,4787.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E06,Via sinalizada para bicicleta,Domicílios,3509007001,V05019,Não,4761.0,99.14618908788006,99.45686233549196,NÃO,4802.0,4787.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E06,Via sinalizada para bicicleta,Domicílios,3509007001,V05020,Não declarado,15.0,0.3123698458975427,,SIM,4802.0,4787.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E06,Via sinalizada para bicicleta,Moradores,3509007001,V05218,Sim,91.0,0.6498607441262586,0.6519091625474603,NÃO,14003.0,13959.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E06,Via sinalizada para bicicleta,Moradores,3509007001,V05219,Não,13868.0,99.03592087409841,99.34809083745255,NÃO,14003.0,13959.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E06,Via sinalizada para bicicleta,Moradores,3509007001,V05220,Não declarado,44.0,0.3142183817753339,,SIM,14003.0,13959.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E06,Via sinalizada para bicicleta,Faces,3509007001,V05418,Sim,14.0,1.6528925619834711,1.70316301703163,NÃO,847.0,822.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E06,Via sinalizada para bicicleta,Faces,3509007001,V05419,Não,808.0,95.39551357733176,98.29683698296837,NÃO,847.0,822.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E06,Via sinalizada para bicicleta,Faces,3509007001,V05420,Não declarado,25.0,2.95159386068477,,SIM,847.0,822.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E07,Calçada,Domicílios,3509007001,V05021,Sim,4349.0,90.56643065389422,90.85021934405681,NÃO,4802.0,4787.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E07,Calçada,Domicílios,3509007001,V05022,Não,438.0,9.121199500208247,9.149780655943179,NÃO,4802.0,4787.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E07,Calçada,Domicílios,3509007001,V05023,Não declarado,15.0,0.3123698458975427,,SIM,4802.0,4787.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E07,Calçada,Moradores,3509007001,V05221,Sim,12668.0,90.46632864386203,90.75148649616735,NÃO,14003.0,13959.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E07,Calçada,Moradores,3509007001,V05222,Não,1291.0,9.219452974362637,9.248513503832653,NÃO,14003.0,13959.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E07,Calçada,Moradores,3509007001,V05223,Não declarado,44.0,0.3142183817753339,,SIM,14003.0,13959.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E07,Calçada,Faces,3509007001,V05421,Sim,645.0,76.15112160566706,78.46715328467153,NÃO,847.0,822.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E07,Calçada,Faces,3509007001,V05422,Não,177.0,20.89728453364817,21.532846715328464,NÃO,847.0,822.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E07,Calçada,Faces,3509007001,V05423,Não declarado,25.0,2.95159386068477,,SIM,847.0,822.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E08,Obstáculo na calçada,Domicílios,3509007001,V05024,Sim,3856.0,80.29987505206164,88.66406070361002,NÃO,4802.0,4349.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E08,Obstáculo na calçada,Domicílios,3509007001,V05025,Não,493.0,10.26655560183257,11.335939296389974,NÃO,4802.0,4349.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E08,Obstáculo na calçada,Domicílios,3509007001,V05026,Não declarado,453.0,9.43356934610579,,SIM,4802.0,4349.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E08,Obstáculo na calçada,Moradores,3509007001,V05224,Sim,11244.0,80.29707919731486,88.75907799179033,NÃO,14003.0,12668.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E08,Obstáculo na calçada,Moradores,3509007001,V05225,Não,1424.0,10.169249446547168,11.240922008209662,NÃO,14003.0,12668.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E08,Obstáculo na calçada,Moradores,3509007001,V05226,Não declarado,1335.0,9.53367135613797,,SIM,14003.0,12668.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E08,Obstáculo na calçada,Faces,3509007001,V05424,Sim,521.0,61.511216056670605,80.7751937984496,NÃO,847.0,645.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E08,Obstáculo na calçada,Faces,3509007001,V05425,Não,124.0,14.639905548996456,19.224806201550386,NÃO,847.0,645.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E08,Obstáculo na calçada,Faces,3509007001,V05426,Não declarado,202.0,23.84887839433294,,SIM,847.0,645.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E09,Rampa para cadeirante,Domicílios,3509007001,V05027,Sim,154.0,3.206997084548105,3.541043918142102,NÃO,4802.0,4349.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E09,Rampa para cadeirante,Domicílios,3509007001,V05028,Não,4195.0,87.3594335693461,96.45895608185789,NÃO,4802.0,4349.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E09,Rampa para cadeirante,Domicílios,3509007001,V05029,Não declarado,453.0,9.43356934610579,,SIM,4802.0,4349.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E09,Rampa para cadeirante,Moradores,3509007001,V05227,Sim,425.0,3.035063914875384,3.354910009472687,NÃO,14003.0,12668.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E09,Rampa para cadeirante,Moradores,3509007001,V05228,Não,12243.0,87.43126472898665,96.64508999052731,NÃO,14003.0,12668.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E09,Rampa para cadeirante,Moradores,3509007001,V05229,Não declarado,1335.0,9.53367135613797,,SIM,14003.0,12668.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E09,Rampa para cadeirante,Faces,3509007001,V05427,Sim,13.0,1.5348288075560803,2.0155038759689923,NÃO,847.0,645.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E09,Rampa para cadeirante,Faces,3509007001,V05428,Não,632.0,74.61629279811099,97.98449612403101,NÃO,847.0,645.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E09,Rampa para cadeirante,Faces,3509007001,V05429,Não declarado,202.0,23.84887839433294,,SIM,847.0,645.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E10,Arborização,Domicílios,3509007001,V05030,Sem árvores,1822.0,37.942523948354854,38.061416335909755,NÃO,4802.0,4787.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Domicílios,3509007001,V05031,1 a 2 árvores,974.0,20.283215326947104,20.34677250887821,NÃO,4802.0,4787.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Domicílios,3509007001,V05032,3 a 4 árvores,678.0,14.119117034568928,14.16335909755588,NÃO,4802.0,4787.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Domicílios,3509007001,V05033,5 ou mais árvores,1313.0,27.342773844231573,27.42845205765615,NÃO,4802.0,4787.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Domicílios,3509007001,V05034,Saltado,15.0,0.3123698458975427,,SIM,4802.0,4787.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Moradores,3509007001,V05230,Sem árvores,5232.0,37.36342212383061,37.48119492800343,NÃO,14003.0,13959.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Moradores,3509007001,V05231,1 a 2 árvores,2889.0,20.63129329429408,20.6963249516441,NÃO,14003.0,13959.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Moradores,3509007001,V05232,3 a 4 árvores,1926.0,13.754195529529387,13.797549967762734,NÃO,14003.0,13959.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Moradores,3509007001,V05233,5 ou mais árvores,3912.0,27.936870670570592,28.02493015258973,NÃO,14003.0,13959.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Moradores,3509007001,V05234,Saltado,44.0,0.3142183817753339,,SIM,14003.0,13959.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Faces,3509007001,V05430,Sem árvores,320.0,37.78040141676505,38.929440389294406,NÃO,847.0,822.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Faces,3509007001,V05431,1 a 2 árvores,155.0,18.299881936245573,18.856447688564476,NÃO,847.0,822.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Faces,3509007001,V05432,3 a 4 árvores,71.0,8.382526564344746,8.637469586374696,NÃO,847.0,822.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Faces,3509007001,V05433,5 ou mais árvores,276.0,32.585596221959854,33.57664233576642,NÃO,847.0,822.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Faces,3509007001,V05434,Saltado,25.0,2.95159386068477,,SIM,847.0,822.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E01,Circulação da via,Domicílios,3509007002,V05001,"Caminhão, ônibus",2862.0,92.0257234726688,92.05532325506593,NÃO,3110.0,3109.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Domicílios,3509007002,V05002,Carros de passeio ou van,44.0,1.414790996784566,1.4152460598263108,NÃO,3110.0,3109.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Domicílios,3509007002,V05003,"Pedestres, bicicletas e motocicletas",203.0,6.527331189710611,6.5294306851077515,NÃO,3110.0,3109.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Domicílios,3509007002,V05004,Aquavia,0.0,0.0,0.0,NÃO,3110.0,3109.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Domicílios,3509007002,V05005,Saltado,1.0,0.03215434083601286,,SIM,3110.0,3109.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Moradores,3509007002,V05201,"Caminhão, ônibus",8331.0,91.60985265009897,91.65016501650165,NÃO,9094.0,9090.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Moradores,3509007002,V05202,Carros de passeio ou van,141.0,1.5504728392346603,1.551155115511551,NÃO,9094.0,9090.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Moradores,3509007002,V05203,"Pedestres, bicicletas e motocicletas",618.0,6.7956894655817015,6.798679867986798,NÃO,9094.0,9090.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Moradores,3509007002,V05204,Aquavia,0.0,0.0,0.0,NÃO,9094.0,9090.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Moradores,3509007002,V05205,Saltado,4.0,0.04398504508467121,,SIM,9094.0,9090.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Faces,3509007002,V05401,"Caminhão, ônibus",405.0,87.85249457700651,88.81578947368422,NÃO,461.0,456.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Faces,3509007002,V05402,Carros de passeio ou van,10.0,2.1691973969631237,2.1929824561403506,NÃO,461.0,456.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Faces,3509007002,V05403,"Pedestres, bicicletas e motocicletas",41.0,8.893709327548807,8.991228070175438,NÃO,461.0,456.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Faces,3509007002,V05404,Aquavia,0.0,0.0,0.0,NÃO,461.0,456.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Faces,3509007002,V05405,Saltado,5.0,1.0845986984815619,,SIM,461.0,456.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E02,Pavimentação,Domicílios,3509007002,V05006,Sim,3101.0,99.71061093247589,99.74268253457703,NÃO,3110.0,3109.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Domicílios,3509007002,V05007,Não,8.0,0.2572347266881029,0.2573174654229656,NÃO,3110.0,3109.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Domicílios,3509007002,V05008,Não declarado,1.0,0.03215434083601286,,SIM,3110.0,3109.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Moradores,3509007002,V05206,Sim,9065.0,99.68110842313614,99.72497249724972,NÃO,9094.0,9090.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Moradores,3509007002,V05207,Não,25.0,0.2749065317791951,0.27502750275027504,NÃO,9094.0,9090.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Moradores,3509007002,V05208,Não declarado,4.0,0.04398504508467121,,SIM,9094.0,9090.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Faces,3509007002,V05406,Sim,455.0,98.69848156182212,99.78070175438597,NÃO,461.0,456.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Faces,3509007002,V05407,Não,1.0,0.21691973969631237,0.21929824561403508,NÃO,461.0,456.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Faces,3509007002,V05408,Não declarado,5.0,1.0845986984815619,,SIM,461.0,456.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Domicílios,3509007002,V05009,Sim,1620.0,52.09003215434084,52.10678674815053,NÃO,3110.0,3109.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Domicílios,3509007002,V05010,Não,1489.0,47.87781350482315,47.89321325184947,NÃO,3110.0,3109.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Domicílios,3509007002,V05011,Não declarado,1.0,0.03215434083601286,,SIM,3110.0,3109.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Moradores,3509007002,V05209,Sim,4755.0,52.287222344402906,52.310231023102304,NÃO,9094.0,9090.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Moradores,3509007002,V05210,Não,4335.0,47.668792610512426,47.68976897689769,NÃO,9094.0,9090.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Moradores,3509007002,V05211,Não declarado,4.0,0.04398504508467121,,SIM,9094.0,9090.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Faces,3509007002,V05409,Sim,209.0,45.33622559652928,45.83333333333333,NÃO,461.0,456.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Faces,3509007002,V05410,Não,247.0,53.579175704989154,54.166666666666664,NÃO,461.0,456.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Faces,3509007002,V05411,Não declarado,5.0,1.0845986984815619,,SIM,461.0,456.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E04,Iluminação pública,Domicílios,3509007002,V05012,Sim,2987.0,96.04501607717042,96.07590865229977,NÃO,3110.0,3109.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
