Tabela,Característica,Universo,APOND,Código,Categoria,Contagem agregada,Percentual bruto (%),Percentual no domínio aplicável (%),Fora do domínio aplicável?,Denominador observado,Denominador no domínio aplicável,Regra do domínio aplicável
E01,Circulação da via,Faces,3516408002,V05401,"Caminhão, ônibus",460.0,66.28242074927954,66.57018813314038,NÃO,694.0,691.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Faces,3516408002,V05402,Carros de passeio ou van,98.0,14.121037463976945,14.182344428364688,NÃO,694.0,691.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Faces,3516408002,V05403,"Pedestres, bicicletas e motocicletas",133.0,19.164265129683,19.247467438494937,NÃO,694.0,691.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Faces,3516408002,V05404,Aquavia,0.0,0.0,0.0,NÃO,694.0,691.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Faces,3516408002,V05405,Saltado,3.0,0.43227665706051877,,SIM,694.0,691.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E02,Pavimentação,Domicílios,3516408002,V05006,Sim,7156.0,88.56435643564356,88.57531872756529,NÃO,8080.0,8079.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Domicílios,3516408002,V05007,Não,923.0,11.423267326732674,11.424681272434707,NÃO,8080.0,8079.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Domicílios,3516408002,V05008,Não declarado,1.0,0.012376237623762377,,SIM,8080.0,8079.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Moradores,3516408002,V05206,Sim,20199.0,87.57804370447451,87.58563871303443,NÃO,23064.0,23062.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Moradores,3516408002,V05207,Não,2863.0,12.413284772806104,12.41436128696557,NÃO,23064.0,23062.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Moradores,3516408002,V05208,Não declarado,2.0,0.008671522719389525,,SIM,23064.0,23062.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Faces,3516408002,V05406,Sim,528.0,76.0806916426513,76.410998552822,NÃO,694.0,691.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Faces,3516408002,V05407,Não,163.0,23.487031700288185,23.589001447178003,NÃO,694.0,691.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Faces,3516408002,V05408,Não declarado,3.0,0.43227665706051877,,SIM,694.0,691.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Domicílios,3516408002,V05009,Sim,4423.0,54.74009900990099,54.746874613194706,NÃO,8080.0,8079.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Domicílios,3516408002,V05010,Não,3656.0,45.24752475247525,45.2531253868053,NÃO,8080.0,8079.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Domicílios,3516408002,V05011,Não declarado,1.0,0.012376237623762377,,SIM,8080.0,8079.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Moradores,3516408002,V05209,Sim,12511.0,54.24471037114117,54.2494146214552,NÃO,23064.0,23062.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Moradores,3516408002,V05210,Não,10551.0,45.74661810613944,45.7505853785448,NÃO,23064.0,23062.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Moradores,3516408002,V05211,Não declarado,2.0,0.008671522719389525,,SIM,23064.0,23062.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Faces,3516408002,V05409,Sim,302.0,43.51585014409222,43.70477568740955,NÃO,694.0,691.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Faces,3516408002,V05410,Não,389.0,56.05187319884726,56.295224312590456,NÃO,694.0,691.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Faces,3516408002,V05411,Não declarado,3.0,0.43227665706051877,,SIM,694.0,691.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E04,Iluminação pública,Domicílios,3516408002,V05012,Sim,7474.0,92.5,92.51144943681149,NÃO,8080.0,8079.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
