Tabela,Característica,Universo,APOND,Código,Categoria,Contagem agregada,Percentual bruto (%),Percentual no domínio aplicável (%),Fora do domínio aplicável?,Denominador observado,Denominador no domínio aplicável,Regra do domínio aplicável
E04,Iluminação pública,Domicílios,3509601001,V05013,Não,60.0,1.6012810248198557,1.6137708445400751,NÃO,3747.0,3718.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E04,Iluminação pública,Domicílios,3509601001,V05014,Não declarado,29.0,0.773952495329597,,SIM,3747.0,3718.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E04,Iluminação pública,Moradores,3509601001,V05212,Sim,10353.0,97.70668176670442,98.46870838881492,NÃO,10596.0,10514.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E04,Iluminação pública,Moradores,3509601001,V05213,Não,161.0,1.5194412986032464,1.5312916111850865,NÃO,10596.0,10514.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E04,Iluminação pública,Moradores,3509601001,V05214,Não declarado,82.0,0.7738769346923368,,SIM,10596.0,10514.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E04,Iluminação pública,Faces,3509601001,V05412,Sim,386.0,81.60676532769557,87.72727272727273,NÃO,473.0,440.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E04,Iluminação pública,Faces,3509601001,V05413,Não,54.0,11.416490486257928,12.272727272727273,NÃO,473.0,440.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E04,Iluminação pública,Faces,3509601001,V05414,Não declarado,33.0,6.976744186046512,,SIM,473.0,440.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E05,Ponto de ônibus,Domicílios,3509601001,V05015,Sim,659.0,17.587403255938085,17.724583109198495,NÃO,3747.0,3718.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E05,Ponto de ônibus,Domicílios,3509601001,V05016,Não,3059.0,81.63864424873232,82.27541689080151,NÃO,3747.0,3718.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E05,Ponto de ônibus,Domicílios,3509601001,V05017,Não declarado,29.0,0.773952495329597,,SIM,3747.0,3718.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E05,Ponto de ônibus,Moradores,3509601001,V05215,Sim,1802.0,17.00641751604379,17.13905269164923,NÃO,10596.0,10514.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E05,Ponto de ônibus,Moradores,3509601001,V05216,Não,8712.0,82.21970554926388,82.86094730835077,NÃO,10596.0,10514.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E05,Ponto de ônibus,Moradores,3509601001,V05217,Não declarado,82.0,0.7738769346923368,,SIM,10596.0,10514.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E05,Ponto de ônibus,Faces,3509601001,V05415,Sim,56.0,11.839323467230443,12.727272727272727,NÃO,473.0,440.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E05,Ponto de ônibus,Faces,3509601001,V05416,Não,384.0,81.18393234672304,87.27272727272727,NÃO,473.0,440.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E05,Ponto de ônibus,Faces,3509601001,V05417,Não declarado,33.0,6.976744186046512,,SIM,473.0,440.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E06,Via sinalizada para bicicleta,Domicílios,3509601001,V05018,Sim,79.0,2.1083533493461437,2.1247982786444326,NÃO,3747.0,3718.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E06,Via sinalizada para bicicleta,Domicílios,3509601001,V05019,Não,3639.0,97.11769415532426,97.87520172135557,NÃO,3747.0,3718.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E06,Via sinalizada para bicicleta,Domicílios,3509601001,V05020,Não declarado,29.0,0.773952495329597,,SIM,3747.0,3718.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E06,Via sinalizada para bicicleta,Moradores,3509601001,V05218,Sim,209.0,1.972442431106078,1.9878257561346775,NÃO,10596.0,10514.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E06,Via sinalizada para bicicleta,Moradores,3509601001,V05219,Não,10305.0,97.25368063420159,98.01217424386533,NÃO,10596.0,10514.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E06,Via sinalizada para bicicleta,Moradores,3509601001,V05220,Não declarado,82.0,0.7738769346923368,,SIM,10596.0,10514.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E06,Via sinalizada para bicicleta,Faces,3509601001,V05418,Sim,9.0,1.9027484143763214,2.0454545454545454,NÃO,473.0,440.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E06,Via sinalizada para bicicleta,Faces,3509601001,V05419,Não,431.0,91.12050739957716,97.95454545454545,NÃO,473.0,440.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E06,Via sinalizada para bicicleta,Faces,3509601001,V05420,Não declarado,33.0,6.976744186046512,,SIM,473.0,440.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E07,Calçada,Domicílios,3509601001,V05021,Sim,3559.0,94.98265278889778,95.7235072619688,NÃO,3747.0,3718.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E07,Calçada,Domicílios,3509601001,V05022,Não,159.0,4.2433947157726175,4.2764927380312,NÃO,3747.0,3718.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E07,Calçada,Domicílios,3509601001,V05023,Não declarado,29.0,0.773952495329597,,SIM,3747.0,3718.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E07,Calçada,Moradores,3509601001,V05221,Sim,10062.0,94.960362400906,95.70097013505801,NÃO,10596.0,10514.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E07,Calçada,Moradores,3509601001,V05222,Não,452.0,4.265760664401661,4.299029864941982,NÃO,10596.0,10514.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E07,Calçada,Moradores,3509601001,V05223,Não declarado,82.0,0.7738769346923368,,SIM,10596.0,10514.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E07,Calçada,Faces,3509601001,V05421,Sim,334.0,70.61310782241014,75.9090909090909,NÃO,473.0,440.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E07,Calçada,Faces,3509601001,V05422,Não,106.0,22.41014799154334,24.09090909090909,NÃO,473.0,440.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E07,Calçada,Faces,3509601001,V05423,Não declarado,33.0,6.976744186046512,,SIM,473.0,440.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E08,Obstáculo na calçada,Domicílios,3509601001,V05024,Sim,3457.0,92.26047504670403,97.13402641191345,NÃO,3747.0,3559.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E08,Obstáculo na calçada,Domicílios,3509601001,V05025,Não,102.0,2.722177742193755,2.865973588086541,NÃO,3747.0,3559.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E08,Obstáculo na calçada,Domicílios,3509601001,V05026,Não declarado,188.0,5.017347211102216,,SIM,3747.0,3559.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E08,Obstáculo na calçada,Moradores,3509601001,V05224,Sim,9754.0,92.05360513401284,96.93897833432717,NÃO,10596.0,10062.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E08,Obstáculo na calçada,Moradores,3509601001,V05225,Não,308.0,2.9067572668931674,3.0610216656728286,NÃO,10596.0,10062.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E08,Obstáculo na calçada,Moradores,3509601001,V05226,Não declarado,534.0,5.0396375990939974,,SIM,10596.0,10062.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E08,Obstáculo na calçada,Faces,3509601001,V05424,Sim,308.0,65.11627906976744,92.21556886227546,NÃO,473.0,334.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E08,Obstáculo na calçada,Faces,3509601001,V05425,Não,26.0,5.496828752642706,7.784431137724551,NÃO,473.0,334.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E08,Obstáculo na calçada,Faces,3509601001,V05426,Não declarado,139.0,29.38689217758985,,SIM,473.0,334.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E09,Rampa para cadeirante,Domicílios,3509601001,V05027,Sim,18.0,0.4803843074459567,0.5057600449564484,NÃO,3747.0,3559.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E09,Rampa para cadeirante,Domicílios,3509601001,V05028,Não,3541.0,94.50226848145182,99.49423995504355,NÃO,3747.0,3559.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E09,Rampa para cadeirante,Domicílios,3509601001,V05029,Não declarado,188.0,5.017347211102216,,SIM,3747.0,3559.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E09,Rampa para cadeirante,Moradores,3509601001,V05227,Sim,48.0,0.4530011325028313,0.4770423375074538,NÃO,10596.0,10062.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E09,Rampa para cadeirante,Moradores,3509601001,V05228,Não,10014.0,94.50736126840317,99.52295766249254,NÃO,10596.0,10062.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E09,Rampa para cadeirante,Moradores,3509601001,V05229,Não declarado,534.0,5.0396375990939974,,SIM,10596.0,10062.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E09,Rampa para cadeirante,Faces,3509601001,V05427,Sim,2.0,0.42283298097251587,0.5988023952095809,NÃO,473.0,334.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E09,Rampa para cadeirante,Faces,3509601001,V05428,Não,332.0,70.19027484143763,99.40119760479041,NÃO,473.0,334.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E09,Rampa para cadeirante,Faces,3509601001,V05429,Não declarado,139.0,29.38689217758985,,SIM,473.0,334.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E10,Arborização,Domicílios,3509601001,V05030,Sem árvores,985.0,26.287696824125966,26.49273803119957,NÃO,3747.0,3718.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Domicílios,3509601001,V05031,1 a 2 árvores,1132.0,30.210835334934615,30.446476600322754,NÃO,3747.0,3718.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Domicílios,3509601001,V05032,3 a 4 árvores,775.0,20.683213237256474,20.844540075309308,NÃO,3747.0,3718.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Domicílios,3509601001,V05033,5 ou mais árvores,826.0,22.04430210835335,22.21624529316837,NÃO,3747.0,3718.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Domicílios,3509601001,V05034,Saltado,29.0,0.773952495329597,,SIM,3747.0,3718.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Moradores,3509601001,V05230,Sem árvores,2723.0,25.698376745941864,25.898801597869507,NÃO,10596.0,10514.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Moradores,3509601001,V05231,1 a 2 árvores,3228.0,30.464326160815403,30.70192124786,NÃO,10596.0,10514.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Moradores,3509601001,V05232,3 a 4 árvores,2267.0,21.39486598716497,21.561727220848393,NÃO,10596.0,10514.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Moradores,3509601001,V05233,5 ou mais árvores,2296.0,21.66855417138543,21.837549933422103,NÃO,10596.0,10514.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Moradores,3509601001,V05234,Saltado,82.0,0.7738769346923368,,SIM,10596.0,10514.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Faces,3509601001,V05430,Sem árvores,164.0,34.6723044397463,37.27272727272727,NÃO,473.0,440.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Faces,3509601001,V05431,1 a 2 árvores,102.0,21.56448202959831,23.18181818181818,NÃO,473.0,440.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Faces,3509601001,V05432,3 a 4 árvores,68.0,14.376321353065538,15.454545454545453,NÃO,473.0,440.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Faces,3509601001,V05433,5 ou mais árvores,106.0,22.41014799154334,24.09090909090909,NÃO,473.0,440.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Faces,3509601001,V05434,Saltado,33.0,6.976744186046512,,SIM,473.0,440.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E01,Circulação da via,Domicílios,3509601002,V05001,"Caminhão, ônibus",3378.0,94.04231625835189,95.80260918888258,NÃO,3592.0,3526.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Domicílios,3509601002,V05002,Carros de passeio ou van,135.0,3.7583518930957682,3.828701077708452,NÃO,3592.0,3526.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Domicílios,3509601002,V05003,"Pedestres, bicicletas e motocicletas",13.0,0.3619153674832962,0.368689733408962,NÃO,3592.0,3526.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Domicílios,3509601002,V05004,Aquavia,0.0,0.0,0.0,NÃO,3592.0,3526.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Domicílios,3509601002,V05005,Saltado,66.0,1.8374164810690423,,SIM,3592.0,3526.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Moradores,3509601002,V05201,"Caminhão, ônibus",9765.0,93.57930043124102,95.4172366621067,NÃO,10435.0,10234.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Moradores,3509601002,V05202,Carros de passeio ou van,435.0,4.168663152850982,4.250537424272034,NÃO,10435.0,10234.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Moradores,3509601002,V05203,"Pedestres, bicicletas e motocicletas",34.0,0.32582654528030663,0.33222591362126247,NÃO,10435.0,10234.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Moradores,3509601002,V05204,Aquavia,0.0,0.0,0.0,NÃO,10435.0,10234.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Moradores,3509601002,V05205,Saltado,201.0,1.926209870627695,,SIM,10435.0,10234.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Faces,3509601002,V05401,"Caminhão, ônibus",589.0,84.87031700288185,88.04185351270553,NÃO,694.0,669.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Faces,3509601002,V05402,Carros de passeio ou van,61.0,8.789625360230549,9.118086696562033,NÃO,694.0,669.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Faces,3509601002,V05403,"Pedestres, bicicletas e motocicletas",19.0,2.7377521613832854,2.8400597907324365,NÃO,694.0,669.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Faces,3509601002,V05404,Aquavia,0.0,0.0,0.0,NÃO,694.0,669.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Faces,3509601002,V05405,Saltado,25.0,3.602305475504323,,SIM,694.0,669.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E02,Pavimentação,Domicílios,3509601002,V05006,Sim,2870.0,79.89977728285078,81.3953488372093,NÃO,3592.0,3526.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Domicílios,3509601002,V05007,Não,656.0,18.262806236080177,18.6046511627907,NÃO,3592.0,3526.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Domicílios,3509601002,V05008,Não declarado,66.0,1.8374164810690423,,SIM,3592.0,3526.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Moradores,3509601002,V05206,Sim,8246.0,79.02252036415908,80.57455540355677,NÃO,10435.0,10234.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Moradores,3509601002,V05207,Não,1988.0,19.051269765213224,19.425444596443228,NÃO,10435.0,10234.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Moradores,3509601002,V05208,Não declarado,201.0,1.926209870627695,,SIM,10435.0,10234.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Faces,3509601002,V05406,Sim,399.0,57.49279538904899,59.64125560538116,NÃO,694.0,669.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Faces,3509601002,V05407,Não,270.0,38.90489913544668,40.35874439461883,NÃO,694.0,669.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Faces,3509601002,V05408,Não declarado,25.0,3.602305475504323,,SIM,694.0,669.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Domicílios,3509601002,V05009,Sim,2363.0,65.78507795100222,67.0164492342598,NÃO,3592.0,3526.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Domicílios,3509601002,V05010,Não,1163.0,32.377505567928736,32.98355076574022,NÃO,3592.0,3526.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Domicílios,3509601002,V05011,Não declarado,66.0,1.8374164810690423,,SIM,3592.0,3526.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Moradores,3509601002,V05209,Sim,6765.0,64.82989937709631,66.1031854602306,NÃO,10435.0,10234.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Moradores,3509601002,V05210,Não,3469.0,33.243890752275995,33.8968145397694,NÃO,10435.0,10234.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Moradores,3509601002,V05211,Não declarado,201.0,1.926209870627695,,SIM,10435.0,10234.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Faces,3509601002,V05409,Sim,283.0,40.778097982708935,42.30194319880419,NÃO,694.0,669.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Faces,3509601002,V05410,Não,386.0,55.61959654178674,57.69805680119582,NÃO,694.0,669.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Faces,3509601002,V05411,Não declarado,25.0,3.602305475504323,,SIM,694.0,669.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E04,Iluminação pública,Domicílios,3509601002,V05012,Sim,3284.0,91.42538975501114,93.13669880884855,NÃO,3592.0,3526.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
