Tabela,Característica,Universo,APOND,Código,Categoria,Contagem agregada,Percentual bruto (%),Percentual no domínio aplicável (%),Fora do domínio aplicável?,Denominador observado,Denominador no domínio aplicável,Regra do domínio aplicável
E02,Pavimentação,Domicílios,3556503001,V05006,Sim,4945.0,100.0,100.0,NÃO,4945.0,4945.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Domicílios,3556503001,V05007,Não,0.0,0.0,0.0,NÃO,4945.0,4945.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Domicílios,3556503001,V05008,Não declarado,0.0,0.0,,SIM,4945.0,4945.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Moradores,3556503001,V05206,Sim,14491.0,100.0,100.0,NÃO,14491.0,14491.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Moradores,3556503001,V05207,Não,0.0,0.0,0.0,NÃO,14491.0,14491.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Moradores,3556503001,V05208,Não declarado,0.0,0.0,,SIM,14491.0,14491.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Faces,3556503001,V05406,Sim,315.0,98.7460815047022,98.7460815047022,NÃO,319.0,319.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Faces,3556503001,V05407,Não,4.0,1.2539184952978055,1.2539184952978055,NÃO,319.0,319.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Faces,3556503001,V05408,Não declarado,0.0,0.0,,SIM,319.0,319.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Domicílios,3556503001,V05009,Sim,4834.0,97.75530839231547,97.75530839231547,NÃO,4945.0,4945.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Domicílios,3556503001,V05010,Não,111.0,2.24469160768453,2.24469160768453,NÃO,4945.0,4945.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Domicílios,3556503001,V05011,Não declarado,0.0,0.0,,SIM,4945.0,4945.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Moradores,3556503001,V05209,Sim,14152.0,97.66061693464908,97.66061693464908,NÃO,14491.0,14491.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Moradores,3556503001,V05210,Não,339.0,2.3393830653509076,2.3393830653509076,NÃO,14491.0,14491.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Moradores,3556503001,V05211,Não declarado,0.0,0.0,,SIM,14491.0,14491.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Faces,3556503001,V05409,Sim,297.0,93.10344827586206,93.10344827586206,NÃO,319.0,319.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Faces,3556503001,V05410,Não,22.0,6.896551724137931,6.896551724137931,NÃO,319.0,319.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Faces,3556503001,V05411,Não declarado,0.0,0.0,,SIM,319.0,319.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E04,Iluminação pública,Domicílios,3556503001,V05012,Sim,4905.0,99.19110212335693,99.19110212335693,NÃO,4945.0,4945.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E04,Iluminação pública,Domicílios,3556503001,V05013,Não,40.0,0.8088978766430739,0.8088978766430739,NÃO,4945.0,4945.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E04,Iluminação pública,Domicílios,3556503001,V05014,Não declarado,0.0,0.0,,SIM,4945.0,4945.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E04,Iluminação pública,Moradores,3556503001,V05212,Sim,14358.0,99.08218894486232,99.08218894486232,NÃO,14491.0,14491.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E04,Iluminação pública,Moradores,3556503001,V05213,Não,133.0,0.9178110551376717,0.9178110551376717,NÃO,14491.0,14491.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E04,Iluminação pública,Moradores,3556503001,V05214,Não declarado,0.0,0.0,,SIM,14491.0,14491.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E04,Iluminação pública,Faces,3556503001,V05412,Sim,310.0,97.17868338557993,97.17868338557993,NÃO,319.0,319.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E04,Iluminação pública,Faces,3556503001,V05413,Não,9.0,2.8213166144200628,2.8213166144200628,NÃO,319.0,319.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E04,Iluminação pública,Faces,3556503001,V05414,Não declarado,0.0,0.0,,SIM,319.0,319.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E05,Ponto de ônibus,Domicílios,3556503001,V05015,Sim,311.0,6.289180990899899,6.289180990899899,NÃO,4945.0,4945.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E05,Ponto de ônibus,Domicílios,3556503001,V05016,Não,4634.0,93.7108190091001,93.7108190091001,NÃO,4945.0,4945.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E05,Ponto de ônibus,Domicílios,3556503001,V05017,Não declarado,0.0,0.0,,SIM,4945.0,4945.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E05,Ponto de ônibus,Moradores,3556503001,V05215,Sim,909.0,6.272859015940929,6.272859015940929,NÃO,14491.0,14491.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E05,Ponto de ônibus,Moradores,3556503001,V05216,Não,13582.0,93.72714098405908,93.72714098405908,NÃO,14491.0,14491.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E05,Ponto de ônibus,Moradores,3556503001,V05217,Não declarado,0.0,0.0,,SIM,14491.0,14491.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E05,Ponto de ônibus,Faces,3556503001,V05415,Sim,13.0,4.075235109717868,4.075235109717868,NÃO,319.0,319.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E05,Ponto de ônibus,Faces,3556503001,V05416,Não,306.0,95.92476489028213,95.92476489028213,NÃO,319.0,319.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E05,Ponto de ônibus,Faces,3556503001,V05417,Não declarado,0.0,0.0,,SIM,319.0,319.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E06,Via sinalizada para bicicleta,Domicílios,3556503001,V05018,Sim,104.0,2.1031344792719917,2.1031344792719917,NÃO,4945.0,4945.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E06,Via sinalizada para bicicleta,Domicílios,3556503001,V05019,Não,4841.0,97.896865520728,97.896865520728,NÃO,4945.0,4945.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E06,Via sinalizada para bicicleta,Domicílios,3556503001,V05020,Não declarado,0.0,0.0,,SIM,4945.0,4945.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E06,Via sinalizada para bicicleta,Moradores,3556503001,V05218,Sim,286.0,1.9736388102960456,1.9736388102960456,NÃO,14491.0,14491.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E06,Via sinalizada para bicicleta,Moradores,3556503001,V05219,Não,14205.0,98.02636118970396,98.02636118970396,NÃO,14491.0,14491.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E06,Via sinalizada para bicicleta,Moradores,3556503001,V05220,Não declarado,0.0,0.0,,SIM,14491.0,14491.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E06,Via sinalizada para bicicleta,Faces,3556503001,V05418,Sim,13.0,4.075235109717868,4.075235109717868,NÃO,319.0,319.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E06,Via sinalizada para bicicleta,Faces,3556503001,V05419,Não,306.0,95.92476489028213,95.92476489028213,NÃO,319.0,319.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E06,Via sinalizada para bicicleta,Faces,3556503001,V05420,Não declarado,0.0,0.0,,SIM,319.0,319.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E07,Calçada,Domicílios,3556503001,V05021,Sim,4588.0,92.78058645096057,92.78058645096057,NÃO,4945.0,4945.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E07,Calçada,Domicílios,3556503001,V05022,Não,357.0,7.219413549039435,7.219413549039435,NÃO,4945.0,4945.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E07,Calçada,Domicílios,3556503001,V05023,Não declarado,0.0,0.0,,SIM,4945.0,4945.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E07,Calçada,Moradores,3556503001,V05221,Sim,13502.0,93.17507418397626,93.17507418397626,NÃO,14491.0,14491.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E07,Calçada,Moradores,3556503001,V05222,Não,989.0,6.824925816023739,6.824925816023739,NÃO,14491.0,14491.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E07,Calçada,Moradores,3556503001,V05223,Não declarado,0.0,0.0,,SIM,14491.0,14491.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E07,Calçada,Faces,3556503001,V05421,Sim,263.0,82.44514106583071,82.44514106583071,NÃO,319.0,319.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E07,Calçada,Faces,3556503001,V05422,Não,56.0,17.55485893416928,17.55485893416928,NÃO,319.0,319.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E07,Calçada,Faces,3556503001,V05423,Não declarado,0.0,0.0,,SIM,319.0,319.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E08,Obstáculo na calçada,Domicílios,3556503001,V05024,Sim,4568.0,92.37613751263903,99.5640802092415,NÃO,4945.0,4588.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E08,Obstáculo na calçada,Domicílios,3556503001,V05025,Não,20.0,0.40444893832153694,0.4359197907585004,NÃO,4945.0,4588.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E08,Obstáculo na calçada,Domicílios,3556503001,V05026,Não declarado,357.0,7.219413549039435,,SIM,4945.0,4588.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E08,Obstáculo na calçada,Moradores,3556503001,V05224,Sim,13442.0,92.76102408391415,99.55562138942379,NÃO,14491.0,13502.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E08,Obstáculo na calçada,Moradores,3556503001,V05225,Não,60.0,0.41405010006210746,0.4443786105762109,NÃO,14491.0,13502.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E08,Obstáculo na calçada,Moradores,3556503001,V05226,Não declarado,989.0,6.824925816023739,,SIM,14491.0,13502.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E08,Obstáculo na calçada,Faces,3556503001,V05424,Sim,249.0,78.0564263322884,94.67680608365019,NÃO,319.0,263.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E08,Obstáculo na calçada,Faces,3556503001,V05425,Não,14.0,4.38871473354232,5.323193916349809,NÃO,319.0,263.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E08,Obstáculo na calçada,Faces,3556503001,V05426,Não declarado,56.0,17.55485893416928,,SIM,319.0,263.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E09,Rampa para cadeirante,Domicílios,3556503001,V05027,Sim,72.0,1.456016177957533,1.5693112467306016,NÃO,4945.0,4588.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E09,Rampa para cadeirante,Domicílios,3556503001,V05028,Não,4516.0,91.32457027300303,98.43068875326941,NÃO,4945.0,4588.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E09,Rampa para cadeirante,Domicílios,3556503001,V05029,Não declarado,357.0,7.219413549039435,,SIM,4945.0,4588.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E09,Rampa para cadeirante,Moradores,3556503001,V05227,Sim,215.0,1.483679525222552,1.5923566878980893,NÃO,14491.0,13502.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E09,Rampa para cadeirante,Moradores,3556503001,V05228,Não,13287.0,91.69139465875371,98.40764331210191,NÃO,14491.0,13502.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E09,Rampa para cadeirante,Moradores,3556503001,V05229,Não declarado,989.0,6.824925816023739,,SIM,14491.0,13502.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E09,Rampa para cadeirante,Faces,3556503001,V05427,Sim,7.0,2.19435736677116,2.6615969581749046,NÃO,319.0,263.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E09,Rampa para cadeirante,Faces,3556503001,V05428,Não,256.0,80.25078369905955,97.33840304182509,NÃO,319.0,263.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E09,Rampa para cadeirante,Faces,3556503001,V05429,Não declarado,56.0,17.55485893416928,,SIM,319.0,263.0,Domínio aplicável = Sim + Não; Não declarado coincide com ausência/não aplicação de calçada.
E10,Arborização,Domicílios,3556503001,V05030,Sem árvores,1331.0,26.91607684529828,26.91607684529828,NÃO,4945.0,4945.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Domicílios,3556503001,V05031,1 a 2 árvores,1650.0,33.367037411526795,33.367037411526795,NÃO,4945.0,4945.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Domicílios,3556503001,V05032,3 a 4 árvores,786.0,15.894843276036399,15.894843276036399,NÃO,4945.0,4945.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Domicílios,3556503001,V05033,5 ou mais árvores,1178.0,23.822042467138523,23.822042467138523,NÃO,4945.0,4945.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Domicílios,3556503001,V05034,Saltado,0.0,0.0,,SIM,4945.0,4945.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Moradores,3556503001,V05230,Sem árvores,3926.0,27.092678214063902,27.092678214063902,NÃO,14491.0,14491.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Moradores,3556503001,V05231,1 a 2 árvores,4879.0,33.66917397005037,33.66917397005037,NÃO,14491.0,14491.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Moradores,3556503001,V05232,3 a 4 árvores,2253.0,15.547581257332139,15.547581257332139,NÃO,14491.0,14491.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Moradores,3556503001,V05233,5 ou mais árvores,3433.0,23.690566558553584,23.690566558553584,NÃO,14491.0,14491.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Moradores,3556503001,V05234,Saltado,0.0,0.0,,SIM,14491.0,14491.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Faces,3556503001,V05430,Sem árvores,130.0,40.75235109717868,40.75235109717868,NÃO,319.0,319.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Faces,3556503001,V05431,1 a 2 árvores,83.0,26.01880877742947,26.01880877742947,NÃO,319.0,319.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Faces,3556503001,V05432,3 a 4 árvores,40.0,12.539184952978054,12.539184952978054,NÃO,319.0,319.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Faces,3556503001,V05433,5 ou mais árvores,66.0,20.689655172413794,20.689655172413794,NÃO,319.0,319.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E10,Arborização,Faces,3556503001,V05434,Saltado,0.0,0.0,,SIM,319.0,319.0,Domínio aplicável = classes substantivas de arborização; Saltado fica fora.
E01,Circulação da via,Domicílios,3556503002,V05001,"Caminhão, ônibus",5285.0,84.4924060751399,84.57353176508241,NÃO,6255.0,6249.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Domicílios,3556503002,V05002,Carros de passeio ou van,529.0,8.457234212629897,8.465354456713074,NÃO,6255.0,6249.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Domicílios,3556503002,V05003,"Pedestres, bicicletas e motocicletas",435.0,6.954436450839328,6.9611137782045125,NÃO,6255.0,6249.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Domicílios,3556503002,V05004,Aquavia,0.0,0.0,0.0,NÃO,6255.0,6249.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Domicílios,3556503002,V05005,Saltado,6.0,0.09592326139088729,,SIM,6255.0,6249.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Moradores,3556503002,V05201,"Caminhão, ônibus",15847.0,83.39648458057046,83.47995574988147,NÃO,19002.0,18983.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Moradores,3556503002,V05202,Carros de passeio ou van,1675.0,8.814861593516472,8.823684349154506,NÃO,19002.0,18983.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Moradores,3556503002,V05203,"Pedestres, bicicletas e motocicletas",1461.0,7.688664351120934,7.69635990096402,NÃO,19002.0,18983.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Moradores,3556503002,V05204,Aquavia,0.0,0.0,0.0,NÃO,19002.0,18983.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Moradores,3556503002,V05205,Saltado,19.0,0.09998947479212715,,SIM,19002.0,18983.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Faces,3556503002,V05401,"Caminhão, ônibus",373.0,68.06569343065694,68.44036697247707,NÃO,548.0,545.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Faces,3556503002,V05402,Carros de passeio ou van,58.0,10.583941605839415,10.642201834862385,NÃO,548.0,545.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Faces,3556503002,V05403,"Pedestres, bicicletas e motocicletas",114.0,20.802919708029197,20.91743119266055,NÃO,548.0,545.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Faces,3556503002,V05404,Aquavia,0.0,0.0,0.0,NÃO,548.0,545.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Faces,3556503002,V05405,Saltado,3.0,0.5474452554744526,,SIM,548.0,545.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E02,Pavimentação,Domicílios,3556503002,V05006,Sim,5878.0,93.97282174260592,94.06305008801408,NÃO,6255.0,6249.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Domicílios,3556503002,V05007,Não,371.0,5.931254996003197,5.936949911985918,NÃO,6255.0,6249.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Domicílios,3556503002,V05008,Não declarado,6.0,0.09592326139088729,,SIM,6255.0,6249.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Moradores,3556503002,V05206,Sim,17824.0,93.80065256288812,93.8945372175104,NÃO,19002.0,18983.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Moradores,3556503002,V05207,Não,1159.0,6.099357962319756,6.105462782489596,NÃO,19002.0,18983.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Moradores,3556503002,V05208,Não declarado,19.0,0.09998947479212715,,SIM,19002.0,18983.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Faces,3556503002,V05406,Sim,501.0,91.42335766423358,91.92660550458716,NÃO,548.0,545.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Faces,3556503002,V05407,Não,44.0,8.02919708029197,8.073394495412845,NÃO,548.0,545.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Faces,3556503002,V05408,Não declarado,3.0,0.5474452554744526,,SIM,548.0,545.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Domicílios,3556503002,V05009,Sim,5568.0,89.0167865707434,89.10225636101777,NÃO,6255.0,6249.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Domicílios,3556503002,V05010,Não,681.0,10.887290167865707,10.897743638982236,NÃO,6255.0,6249.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Domicílios,3556503002,V05011,Não declarado,6.0,0.09592326139088729,,SIM,6255.0,6249.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Moradores,3556503002,V05209,Sim,16867.0,88.76434059572676,88.85318442817257,NÃO,19002.0,18983.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Moradores,3556503002,V05210,Não,2116.0,11.135669929481107,11.146815571827425,NÃO,19002.0,18983.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Moradores,3556503002,V05211,Não declarado,19.0,0.09998947479212715,,SIM,19002.0,18983.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Faces,3556503002,V05409,Sim,446.0,81.38686131386861,81.8348623853211,NÃO,548.0,545.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Faces,3556503002,V05410,Não,99.0,18.065693430656935,18.1651376146789,NÃO,548.0,545.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E03,Bueiro / boca de lobo,Faces,3556503002,V05411,Não declarado,3.0,0.5474452554744526,,SIM,548.0,545.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E04,Iluminação pública,Domicílios,3556503002,V05012,Sim,5923.0,94.69224620303757,94.78316530644904,NÃO,6255.0,6249.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E04,Iluminação pública,Domicílios,3556503002,V05013,Não,326.0,5.211830535571543,5.216834693550968,NÃO,6255.0,6249.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
